vp,block,trial,type,row,rel,eva,primcol,tarcol,prime,target,response,rt,NA
25,1,40,test,7,un,pos,b_neg_2,a_pos_2,TÜCKISCH,TATKRÄFTIG,positiv,0.6548891158751781,NA
25,1,41,test,1,syn,neg,a_neg_2,a_neg_1,UNPOPULÄR,UNBELIEBT,negativ,0.83869577128761,NA
25,1,42,test,20,eval,neg,b_neg_1,a_neg_2,SCHMUTZIG,AUSGEGRENZT,negativ,0.9240615043690915,NA
25,1,43,test,15,ant,pos,a_neg_1,a_pos_2,GEDANKENLOS,EMPATHISCH,positiv,1.0280363564381736,NA
25,1,44,test,2,eval,neg,a_neg_2,b_neg_2,FETT,DISTANZLOS,positiv,1.4708754495557372,NA
25,1,45,test,8,eval,pos,a_pos_1,b_pos_1,RUHIG,VOLLSTÄNDIG,positiv,1.04311398231098,NA
25,1,46,test,12,syn,pos,b_pos_2,b_pos_1,KÖSTLICH,LECKER,positiv,0.3015507144269176,NA
25,1,47,test,19,ant,neg,b_pos_2,b_neg_1,STRAHLEND,DUNKEL,negativ,1.3349203334359316,NA
25,1,48,test,6,ant,neg,b_pos_1,b_neg_2,GEBILDET,AHNUNGSLOS,negativ,0.8220463699593775,NA
25,1,49,test,9,un,neg,b_pos_1,a_neg_2,ELEGANT,FEIGE,positiv,0.7328682463591163,NA
25,1,50,test,24,eval,pos,a_pos_1,b_pos_1,WEICH,WERTVOLL,positiv,0.31697885022832273,NA
25,1,51,test,27,syn,pos,a_pos_1,a_pos_2,LEBHAFT,QUIRLIG,positiv,0.641762425367879,NA
25,1,52,test,14,ant,pos,a_neg_1,a_pos_1,LÄSTIG,UNKOMPLIZIERT,negativ,0.8761922121050945,NA
25,1,53,test,3,un,pos,b_neg_2,a_pos_1,VERSCHWENDERISCH,ENTHUSIASTISCH,positiv,0.6776561376488411,NA
25,1,54,test,0,ant,neg,b_pos_1,b_neg_1,HARMONISCH,STREITSUCHEND,positiv,0.807305479681445,NA
25,1,55,test,10,eval,pos,a_pos_1,b_pos_1,BESTÄNDIG,FREIGIEBIG,negativ,1.3002150565599182,NA
25,1,56,test,22,un,neg,a_pos_1,b_neg_1,ZÄRTLICH,NACHLÄSSIG,negativ,0.7272952294820736,NA
25,1,57,test,21,ant,pos,a_neg_2,a_pos_1,DISTANZIERT,VERTRAUT,positiv,0.4365769725215406,NA
25,1,58,test,4,ant,neg,b_pos_1,b_neg_2,UNBESTECHLICH,KÄUFLICH,positiv,0.9098047125999293,NA
25,1,59,test,17,un,pos,a_neg_1,b_pos_1,AGGRESSIV,INTERESSANT,negativ,0.7732621957197319,NA
25,1,60,test,13,eval,pos,b_pos_1,a_pos_1,NIVEAUVOLL,LIEB,negativ,0.5682713730925357,NA
25,2,1,warm,5,syn,pos,a_pos_1,a_pos_2,PRAGMATISCH,PRAKTISCH,positiv,0.6464224050172137,NA
25,2,2,warm,7,eval,pos,a_pos_2,b_pos_1,MENSCHLICH,GESCHICKT,positiv,0.6114450269346119,NA
25,2,3,warm,3,un,neg,b_pos_2,a_neg_1,RESPEKTABEL,SCHLAPP,negativ,0.5953189415170641,NA
25,2,4,warm,2,ant,neg,a_pos_1,a_neg_2,SONNIG,NASS,negativ,0.5612018892882953,NA
25,2,5,test,16,eval,neg,a_neg_2,b_neg_1,TAKTLOS,FANTASIELOS,negativ,0.6152500958139066,NA
25,2,6,test,25,un,neg,b_pos_2,a_neg_2,FAIR,VERKLEMMT,negativ,1.0522893209969058,NA
25,2,7,test,26,eval,pos,a_pos_2,b_pos_2,GÖNNEND,SPAßIG,positiv,0.8098065364269064,NA
25,2,8,test,12,eval,pos,b_pos_2,a_pos_2,KÖSTLICH,KONTAKTFREUDIG,positiv,0.817914841079737,NA
25,2,9,test,11,syn,neg,a_neg_2,a_neg_1,GEREIZT,LAUNISCH,negativ,0.5444240218351284,NA
25,2,10,test,6,syn,neg,a_neg_2,a_neg_1,HOFFNUNGSLOS,PESSIMISTISCH,negativ,0.7850361902394608,NA
25,2,11,test,9,un,pos,b_neg_2,a_pos_2,UNFEIN,TAPFER,positiv,0.766642309273093,NA
25,2,12,test,27,eval,neg,b_neg_1,a_neg_2,WANKELMÜTIG,APATHISCH,positiv,1.1885480590363269,NA
25,2,13,test,13,eval,neg,a_neg_2,b_neg_2,GEMEIN,ORDINÄR,negativ,0.9799073867367121,NA
25,2,14,test,7,un,neg,a_pos_1,b_neg_1,MOTIVIERT,BETRÜGERISCH,negativ,0.7426068106089545,NA
25,2,15,test,24,un,neg,b_pos_2,a_neg_1,EDEL,HART,negativ,0.5596478640217596,NA
25,2,16,test,2,un,pos,a_neg_2,b_pos_2,FETT,DISKRET,negativ,0.9287123976669048,NA
25,2,17,test,22,ant,pos,b_neg_2,b_pos_1,SCHLUDRIG,GEWISSENHAFT,positiv,0.7000380325708923,NA
25,2,18,test,21,un,neg,a_pos_2,b_neg_1,NAH,BLÖD,negativ,0.6664535063311805,NA
25,2,19,test,10,syn,pos,a_pos_2,a_pos_1,STABIL,BESTÄNDIG,negativ,0.6179119734033478,NA
25,2,20,test,0,eval,neg,b_neg_2,a_neg_1,ZICKIG,SCHLECHT,negativ,0.7142655856894309,NA
25,2,21,test,20,ant,neg,b_pos_2,b_neg_1,REIN,SCHMUTZIG,positiv,0.37383384580762136,NA
25,2,22,test,8,syn,neg,a_neg_2,a_neg_1,NERVÖS,AUFGEWÜHLT,negativ,0.5821417827188776,NA
25,2,23,test,19,eval,neg,b_neg_2,a_neg_2,FINSTER,GESCHIEDEN,negativ,0.8272187944140572,NA
25,2,24,test,17,ant,pos,b_neg_2,b_pos_2,MONOTON,SPANNEND,positiv,0.6655305140706154,NA
25,2,25,test,14,un,pos,a_neg_2,b_pos_1,NERVIG,WEISE,positiv,0.5070894441678594,NA
25,2,26,test,15,syn,pos,b_pos_2,b_pos_1,VIELSEITIG,ABWECHSLUNGSREICH,negativ,0.9318750833496149,NA
25,2,27,test,18,un,neg,b_pos_1,a_neg_1,KLUG,KALT,negativ,0.6946437352098093,NA
25,2,28,test,5,syn,neg,a_neg_2,a_neg_1,TRAURIG,UNGLÜCKLICH,negativ,0.6172805440708728,NA
25,2,29,test,1,ant,neg,b_pos_2,b_neg_1,UNGEZWUNGEN,GEFANGEN,negativ,0.8890092429750026,NA
25,2,30,test,23,un,pos,b_neg_1,a_pos_1,UNBEGABT,FEINFÜHLIG,positiv,0.711626760665156,NA
25,2,31,test,4,eval,pos,b_pos_2,a_pos_2,EHRENVOLL,AUSGELASSEN,positiv,0.8109414410651332,NA
25,2,32,test,3,ant,pos,b_neg_2,b_pos_2,VERSCHWENDERISCH,GENÜGSAM,positiv,1.821927785776928,NA
25,2,33,test,0,syn,pos,a_pos_2,a_pos_1,POSITIV,GUT,positiv,0.6731224522873753,NA
25,2,34,test,18,eval,pos,b_pos_2,a_pos_1,SCHLAU,WARMHERZIG,positiv,0.5298539796603212,NA
25,2,35,test,8,ant,pos,a_neg_1,a_pos_2,AUFGEWÜHLT,ENTSPANNT,positiv,0.6172593469683556,NA
25,2,36,test,13,syn,pos,a_pos_1,a_pos_2,LIEB,NETT,positiv,0.4746073084261543,NA
25,2,37,test,10,eval,neg,b_neg_2,a_neg_2,KNAUSERIG,LABIL,negativ,0.9624091186309573,NA
25,2,38,test,21,eval,pos,b_pos_2,a_pos_2,GESCHEIT,NAH,positiv,1.0935595577400554,NA
25,2,39,test,7,eval,pos,b_pos_2,a_pos_1,LOYAL,MOTIVIERT,positiv,0.4393555462658715,NA
25,2,40,test,27,un,pos,b_neg_1,a_pos_1,WANKELMÜTIG,LEBHAFT,positiv,0.7298316162522088,NA
25,2,41,test,9,eval,neg,b_neg_2,a_neg_1,UNFEIN,ÄNGSTLICH,negativ,0.7176651381893381,NA
25,2,42,test,15,syn,neg,b_neg_1,b_neg_2,ÖDE,LANGWEILIG,negativ,1.0155323316796485,NA
25,2,43,test,4,un,neg,a_pos_1,b_neg_1,UNBESCHWERT,KORRUPT,negativ,0.8815894649639492,NA
25,2,44,test,14,ant,neg,a_pos_2,a_neg_2,ANGENEHM,NERVIG,negativ,0.4954804852950083,NA
25,2,45,test,3,un,neg,a_pos_1,b_neg_2,ENTHUSIASTISCH,VERSCHWENDERISCH,negativ,0.8222478693143234,NA
25,2,46,test,19,ant,pos,a_neg_2,a_pos_1,GESCHIEDEN,ZUSAMMEN,positiv,0.8451704286376243,NA
25,2,47,test,24,ant,pos,b_neg_2,b_pos_2,SCHÄBIG,EDEL,positiv,0.5102552740541816,NA
25,2,48,test,20,ant,pos,b_neg_1,b_pos_1,SCHMUTZIG,SAUBER,negativ,0.7536645701250732,NA
25,2,49,test,17,syn,neg,a_neg_2,a_neg_1,ANGRIFFSLUSTIG,AGGRESSIV,negativ,1.1366105915512128,NA
25,2,50,test,16,syn,pos,a_pos_1,a_pos_2,ZUVORKOMMEND,GALANT,positiv,0.9582424543437276,NA
25,2,51,test,2,ant,neg,a_pos_1,a_neg_1,SCHLANK,DICK,negativ,0.5975330899959916,NA
25,2,52,test,22,ant,neg,b_pos_2,b_neg_2,SORGFÄLTIG,SCHLUDRIG,negativ,0.6424027942353389,NA
25,2,53,test,1,syn,pos,a_pos_1,a_pos_2,GESCHÄTZT,ANGESEHEN,positiv,0.741550631594136,NA
25,2,54,test,6,syn,pos,a_pos_2,a_pos_1,ZUVERSICHTLICH,OPTIMISTISCH,positiv,0.4543260797681352,NA
25,2,55,test,23,ant,neg,a_pos_2,a_neg_1,SENSIBEL,GEFÜHLLOS,negativ,0.8800725748297255,NA
25,2,56,test,12,syn,neg,b_neg_1,b_neg_2,FAD,GESCHMACKLOS,positiv,0.9127838925590325,NA
25,2,57,test,26,ant,neg,a_pos_1,a_neg_1,WOHLWOLLEND,NEIDISCH,negativ,0.9091090160276831,NA
25,2,58,test,11,un,pos,a_neg_1,b_pos_2,LAUNISCH,HÜBSCH,negativ,0.7357673200294355,NA
25,2,59,test,25,eval,pos,a_pos_2,b_pos_2,SINNLICH,FAIR,positiv,0.818647091433558,NA
25,2,60,test,5,un,pos,a_neg_1,b_pos_1,UNGLÜCKLICH,GENAU,positiv,0.5741184745908204,NA
25,3,1,warm,1,eval,pos,b_pos_2,a_pos_1,LÄSSIG,ENTZÜCKEND,positiv,0.5461700432438247,NA
25,3,2,warm,3,un,pos,b_neg_1,a_pos_2,KRIMINELL,MUNTER,positiv,0.3223594103310585,NA
25,3,3,warm,6,syn,neg,b_neg_1,b_neg_2,EGOISTISCH,SELBSTSÜCHTIG,negativ,0.7324531859428228,NA
25,3,4,warm,0,ant,neg,a_pos_1,a_neg_2,PERFEKT,MANGELHAFT,positiv,0.5709413309961469,NA
25,3,5,test,2,syn,neg,b_neg_2,b_neg_1,DISTANZLOS,AUFDRINGLICH,positiv,1.10518480151546,NA
25,3,6,test,10,ant,pos,b_neg_1,b_pos_2,GEIZIG,SPENDABEL,positiv,1.079823466946658,NA
25,3,7,test,14,syn,pos,a_pos_1,a_pos_2,UNKOMPLIZIERT,ANGENEHM,negativ,0.7256010440291583,NA
25,3,8,test,12,ant,pos,b_neg_1,b_pos_2,FAD,KÖSTLICH,positiv,0.6208350867897912,NA
25,3,9,test,7,ant,neg,a_pos_1,a_neg_1,MOTIVIERT,UNBETEILIGT,negativ,0.49186039398986237,NA
25,3,10,test,1,un,pos,a_neg_2,b_pos_2,UNPOPULÄR,UNGEZWUNGEN,positiv,1.7138165128091254,NA
25,3,11,test,19,eval,pos,b_pos_1,a_pos_2,HELL,GEMEINSAM,positiv,0.6429777198717702,NA
25,3,12,test,0,syn,neg,b_neg_1,b_neg_2,STREITSUCHEND,ZICKIG,negativ,0.7455285967811403,NA
25,3,13,test,3,eval,neg,b_neg_2,a_neg_1,VERSCHWENDERISCH,KRITISCH,negativ,0.9674542333396553,NA
25,3,14,test,26,un,neg,a_pos_2,b_neg_2,GÖNNEND,UNWITZIG,negativ,1.1522165879592041,NA
25,3,15,test,9,syn,neg,b_neg_2,b_neg_1,UNFEIN,STILLOS,negativ,1.1989253287637547,NA
25,3,16,test,20,eval,pos,a_pos_2,b_pos_2,INTEGRIERT,REIN,positiv,1.5852934831620158,NA
25,3,17,test,27,eval,pos,a_pos_2,b_pos_2,QUIRLIG,STETIG,positiv,1.097687251801845,NA
25,3,18,test,23,syn,pos,b_pos_2,b_pos_1,TALENTIERT,BEGNADET,negativ,0.7189328556680193,NA
25,3,19,test,17,eval,pos,b_pos_2,a_pos_2,SPANNEND,SANFTMÜTIG,positiv,0.6628888326856797,NA
25,3,20,test,5,eval,neg,b_neg_2,a_neg_2,SCHLAMPIG,TRAURIG,negativ,0.5681662285689164,NA
25,3,21,test,16,un,pos,b_neg_2,a_pos_1,EINFALLSLOS,ZUVORKOMMEND,positiv,0.8220316437160656,NA
25,3,22,test,8,syn,pos,b_pos_1,b_pos_2,VOLLSTÄNDIG,GANZ,positiv,0.49166087242365963,NA
25,3,23,test,11,un,neg,b_pos_2,a_neg_2,HÜBSCH,GEREIZT,negativ,0.811686483322952,NA
25,3,24,test,15,un,pos,b_neg_2,a_pos_1,LANGWEILIG,EINFÜHLSAM,positiv,0.5117524822626193,NA
25,3,25,test,4,eval,neg,b_neg_1,a_neg_1,KORRUPT,FREUDLOS,negativ,0.9700194750879065,NA
25,3,26,test,25,ant,pos,a_neg_2,a_pos_2,VERKLEMMT,SINNLICH,positiv,0.6614704161274235,NA
25,3,27,test,24,ant,neg,b_pos_1,b_neg_1,WERTVOLL,BILLIG,negativ,0.5156463171899252,NA
25,3,28,test,6,un,pos,a_neg_1,b_pos_1,PESSIMISTISCH,GEBILDET,negativ,0.8260851686695114,NA
25,3,29,test,18,un,pos,b_neg_1,a_pos_2,DUMM,GÜTIG,positiv,1.1558828935738732,NA
25,3,30,test,21,syn,pos,b_pos_1,b_pos_2,INTELLIGENT,GESCHEIT,positiv,1.1160888084852734,NA
25,3,31,test,22,eval,pos,b_pos_1,a_pos_1,GEWISSENHAFT,ZÄRTLICH,positiv,0.6728979199688696,NA
25,3,32,test,13,un,pos,a_neg_1,b_pos_1,UNFREUNDLICH,NIVEAUVOLL,positiv,0.7577036473060057,NA
25,3,33,test,20,un,neg,a_pos_1,b_neg_2,AUFGENOMMEN,DRECKIG,negativ,0.8484903382815303,NA
25,3,34,test,17,un,neg,a_pos_1,b_neg_1,FRIEDLICH,EINTÖNIG,negativ,0.6801244379913791,NA
25,3,35,test,19,un,neg,b_pos_2,a_neg_1,STRAHLEND,GETRENNT,negativ,1.2009259870244768,NA
25,3,36,test,3,eval,pos,a_pos_1,b_pos_1,ENTHUSIASTISCH,BESCHEIDEN,positiv,1.0260389057059327,NA
25,3,37,test,2,syn,pos,a_pos_2,a_pos_1,FIT,SCHLANK,positiv,0.7178634702869078,NA
25,3,38,test,0,ant,pos,b_neg_1,b_pos_1,STREITSUCHEND,HARMONISCH,positiv,0.480555578364581,NA
25,3,39,test,13,ant,neg,b_pos_2,b_neg_1,KULTIVIERT,PRIMITIV,negativ,0.7961418499635713,NA
25,3,40,test,24,syn,pos,a_pos_1,a_pos_2,WEICH,ZART,positiv,0.7520459353461804,NA
25,3,41,test,25,eval,neg,a_neg_1,b_neg_2,PRÜDE,PARTEIISCH,positiv,1.549621693726985,NA
25,3,42,test,22,eval,neg,b_neg_2,a_neg_2,SCHLUDRIG,RUPPIG,negativ,0.6241791419237749,NA
25,3,43,test,26,un,pos,b_neg_2,a_pos_1,UNWITZIG,WOHLWOLLEND,positiv,0.8913181297126335,NA
25,3,44,test,21,syn,neg,b_neg_1,b_neg_2,BLÖD,DÄMLICH,negativ,0.6389169970455246,NA
25,3,45,test,23,un,neg,b_pos_2,a_neg_2,TALENTIERT,ABGESTUMPFT,positiv,0.7251941739940522,NA
25,3,46,test,12,ant,neg,a_pos_1,a_neg_2,GESELLIG,SCHEU,negativ,0.49716506112381814,NA
25,3,47,test,5,eval,pos,b_pos_2,a_pos_2,PRÄZISE,ZUFRIEDEN,positiv,0.5077672179352377,NA
25,3,48,test,16,syn,neg,a_neg_1,a_neg_2,UNHÖFLICH,TAKTLOS,negativ,0.7827031870191246,NA
25,3,49,test,14,syn,neg,a_neg_2,a_neg_1,NERVIG,LÄSTIG,positiv,0.4388396593384091,NA
25,3,50,test,18,eval,neg,a_neg_2,b_neg_2,UNBARMHERZIG,DOOF,negativ,0.5945787074831688,NA
25,3,51,test,9,ant,pos,b_neg_1,b_pos_2,STILLOS,ANMUTIG,positiv,1.1620260990884284,NA
25,3,52,test,1,un,neg,a_pos_1,b_neg_2,GESCHÄTZT,EINGESPERRT,negativ,0.7523159691476908,NA
25,3,53,test,27,syn,neg,b_neg_2,b_neg_1,SPRUNGHAFT,WANKELMÜTIG,negativ,0.7330971501826931,NA
25,3,54,test,10,ant,neg,b_pos_2,b_neg_1,SPENDABEL,GEIZIG,negativ,0.7438643130666502,NA
25,3,55,test,8,ant,neg,b_pos_2,b_neg_2,GANZ,ZERSTÖRT,negativ,0.6256640396939348,NA
25,3,56,test,7,syn,pos,b_pos_2,b_pos_1,LOYAL,TREU,positiv,0.4708174050270154,NA
25,3,57,test,6,eval,neg,b_neg_2,a_neg_2,AHNUNGSLOS,HOFFNUNGSLOS,negativ,0.8321211702114196,NA
25,3,58,test,15,ant,neg,a_pos_2,a_neg_1,EMPATHISCH,GEDANKENLOS,positiv,0.6709640485806179,NA
25,3,59,test,4,ant,pos,b_neg_1,b_pos_2,KORRUPT,EHRENVOLL,negativ,0.7674667737729384,NA
25,3,60,test,11,ant,pos,a_neg_2,a_pos_1,GEREIZT,GELASSEN,positiv,0.6744743884113357,NA
25,4,1,warm,7,eval,neg,b_neg_1,a_neg_2,TOLLPATSCHIG,UNERBITTLICH,negativ,0.818457157168111,NA
25,4,2,warm,1,syn,neg,b_neg_2,b_neg_1,PEDANTISCH,ZWANGHAFT,negativ,0.7350498200580114,NA
25,4,3,warm,4,un,pos,a_neg_2,b_pos_2,AFFEKTIERT,BESCHÜTZT,positiv,0.8158496399424908,NA
25,4,4,warm,2,ant,pos,b_neg_1,b_pos_1,IDEENLOS,INNOVATIV,positiv,0.7228718105282168,NA
25,4,5,test,26,eval,neg,a_neg_2,b_neg_1,MISSGÜNSTIG,UNLUSTIG,negativ,0.5560531565570739,NA
25,4,6,test,10,un,neg,b_pos_1,a_neg_1,FREIGIEBIG,WECHSELHAFT,negativ,0.7591714363279808,NA
25,4,7,test,4,syn,neg,a_neg_1,a_neg_2,FREUDLOS,BEDRÜCKT,negativ,0.6975337703807045,NA
25,4,8,test,22,syn,pos,a_pos_1,a_pos_2,ZÄRTLICH,SANFT,positiv,0.4092366945828354,NA
25,4,9,test,9,ant,neg,b_pos_1,b_neg_2,ELEGANT,UNFEIN,positiv,0.7030786067561915,NA
25,4,10,test,11,eval,pos,b_pos_1,a_pos_2,SCHÖN,AUSGEGLICHEN,positiv,0.7985330783725094,NA
25,4,11,test,16,ant,neg,a_pos_2,a_neg_1,GALANT,UNHÖFLICH,negativ,0.8124371473298316,NA
25,4,12,test,7,ant,pos,b_neg_2,b_pos_2,TÜCKISCH,LOYAL,positiv,0.9736630094538994,NA
25,4,13,test,13,ant,pos,b_neg_2,b_pos_2,ORDINÄR,KULTIVIERT,positiv,0.8988324648194155,NA
25,4,14,test,25,syn,pos,b_pos_2,b_pos_1,FAIR,UNVOREINGENOMMEN,negativ,1.1910171217971497,NA
25,4,15,test,3,syn,pos,a_pos_1,a_pos_2,ENTHUSIASTISCH,BEGEISTERT,positiv,0.4955193994353305,NA
25,4,16,test,12,un,neg,b_pos_2,a_neg_1,KÖSTLICH,SCHÜCHTERN,positiv,0.7699610743478936,NA
25,4,17,test,5,syn,pos,a_pos_2,a_pos_1,ZUFRIEDEN,FROH,negativ,0.6940593339423978,NA
25,4,18,test,1,eval,pos,a_pos_1,b_pos_1,GESCHÄTZT,FREI,positiv,0.5663457551584322,NA
25,4,19,test,6,eval,pos,b_pos_2,a_pos_2,BELESEN,ZUVERSICHTLICH,positiv,0.8458180436076195,NA
25,4,20,test,19,un,pos,a_neg_2,b_pos_2,GESCHIEDEN,STRAHLEND,positiv,0.8858152976554583,NA
25,4,21,test,15,eval,neg,b_neg_2,a_neg_2,LANGWEILIG,UNSENSIBEL,negativ,0.981171353947967,NA
25,4,22,test,27,ant,neg,a_pos_2,a_neg_1,QUIRLIG,TRÄGE,negativ,0.6508461615385003,NA
25,4,23,test,14,eval,neg,a_neg_2,b_neg_1,NERVIG,UNVERNÜNFTIG,negativ,0.8965544521113544,NA
25,4,24,test,17,syn,pos,a_pos_2,a_pos_1,SANFTMÜTIG,FRIEDLICH,positiv,0.5870165078442746,NA
25,4,25,test,0,un,neg,b_pos_1,a_neg_2,HARMONISCH,NEGATIV,negativ,0.6432203388581793,NA
25,4,26,test,8,un,pos,b_neg_1,a_pos_1,KAPUTT,RUHIG,negativ,0.933159501147415,NA
25,4,27,test,20,syn,neg,a_neg_2,a_neg_1,AUSGEGRENZT,VERSTOßEN,positiv,0.8193255268329999,NA
25,4,28,test,2,un,neg,b_pos_2,a_neg_2,DISKRET,FETT,negativ,0.6418366912122437,NA
25,4,29,test,21,un,pos,a_neg_1,b_pos_1,FREMD,INTELLIGENT,positiv,0.7270768035716988,NA
25,4,30,test,24,un,pos,b_neg_2,a_pos_1,SCHÄBIG,WEICH,positiv,0.6319822126589233,NA
25,4,31,test,18,syn,neg,b_neg_2,b_neg_1,DOOF,DUMM,negativ,0.4498464678370111,NA
25,4,32,test,23,eval,neg,a_neg_1,b_neg_2,GEFÜHLLOS,UNFÄHIG,negativ,0.7786899374113764,NA
25,4,33,test,9,syn,pos,b_pos_2,b_pos_1,ANMUTIG,ELEGANT,positiv,0.6382143857106735,NA
25,4,34,test,0,eval,pos,a_pos_1,b_pos_2,GUT,EINTRÄCHTIG,negativ,1.0675843793787576,NA
25,4,35,test,23,ant,pos,a_neg_1,a_pos_2,GEFÜHLLOS,SENSIBEL,positiv,0.812710081485916,NA
25,4,36,test,18,ant,pos,b_neg_2,b_pos_1,DOOF,KLUG,negativ,0.7425010470423057,NA
25,4,37,test,11,ant,neg,b_pos_2,b_neg_1,HÜBSCH,HÄSSLICH,negativ,0.5727528609958217,NA
25,4,38,test,16,eval,pos,a_pos_2,b_pos_1,GALANT,KREATIV,positiv,0.7884207264942754,NA
25,4,39,test,13,un,neg,b_pos_1,a_neg_2,NIVEAUVOLL,GEMEIN,positiv,0.8342869132690107,NA
25,4,40,test,25,ant,neg,b_pos_2,b_neg_1,FAIR,UNGERECHT,positiv,1.535600458890764,NA
25,4,41,test,17,ant,neg,a_pos_1,a_neg_2,FRIEDLICH,ANGRIFFSLUSTIG,positiv,1.0784342195083094,NA
25,4,42,test,10,un,pos,b_neg_1,a_pos_2,GEIZIG,STABIL,positiv,0.7163433589196998,NA
25,4,43,test,7,eval,neg,b_neg_1,a_neg_2,BETRÜGERISCH,TEILNAHMSLOS,negativ,1.8582150992506485,NA
25,4,44,test,4,syn,pos,a_pos_2,a_pos_1,AUSGELASSEN,UNBESCHWERT,positiv,0.6738122974199865,NA
25,4,45,test,24,syn,neg,a_neg_1,a_neg_2,HART,STRENG,negativ,0.9175165731463818,NA
25,4,46,test,21,eval,neg,b_neg_2,a_neg_1,DÄMLICH,FREMD,negativ,0.6753810118774858,NA
25,4,47,test,5,ant,neg,b_pos_2,b_neg_1,PRÄZISE,UNORDENTLICH,negativ,1.320170469447464,NA
25,4,48,test,19,syn,neg,b_neg_1,b_neg_2,DUNKEL,FINSTER,negativ,0.7067097164814954,NA
25,4,49,test,27,ant,pos,b_neg_1,b_pos_1,WANKELMÜTIG,GEFESTIGT,positiv,0.7849915918745052,NA
25,4,50,test,22,syn,neg,a_neg_2,a_neg_1,RUPPIG,GROB,negativ,0.6718394709032711,NA
25,4,51,test,20,un,pos,b_neg_2,a_pos_2,DRECKIG,INTEGRIERT,positiv,1.4963252847071502,NA
25,4,52,test,8,un,neg,a_pos_1,b_neg_1,RUHIG,KAPUTT,positiv,0.9751166013820196,NA
25,4,53,test,14,eval,pos,a_pos_2,b_pos_2,ANGENEHM,BEDACHT,positiv,0.7108127229939615,NA
25,4,54,test,12,un,pos,b_neg_1,a_pos_1,FAD,GESELLIG,positiv,0.7864820412903107,NA
25,4,55,test,15,eval,pos,a_pos_2,b_pos_2,EMPATHISCH,VIELSEITIG,negativ,0.7574716594359604,NA
25,4,56,test,6,un,neg,a_pos_1,b_neg_1,OPTIMISTISCH,UNWISSEND,positiv,0.7345848287797252,NA
25,4,57,test,26,ant,pos,a_neg_2,a_pos_2,MISSGÜNSTIG,GÖNNEND,positiv,0.6060094986970676,NA
25,4,58,test,2,ant,pos,a_neg_1,a_pos_2,DICK,FIT,positiv,0.963225378360803,NA
25,4,59,test,3,syn,neg,a_neg_1,a_neg_2,KRITISCH,MÄKELIG,negativ,0.7687776963413046,NA
25,4,60,test,1,eval,neg,b_neg_2,a_neg_2,EINGESPERRT,UNPOPULÄR,negativ,1.2912027717479346,NA
24,0,1,prac,2,syn,pos,b_pos_2,b_pos_1,ERFINDERISCH,INNOVATIV,-1,3.114255193128838,NA
24,0,2,prac,5,syn,neg,a_neg_2,a_neg_1,UMSTÄNDLICH,KOMPLIZIERT,negativ,1.148027784584894,NA
24,0,3,prac,0,ant,pos,a_neg_2,a_pos_1,MANGELHAFT,PERFEKT,negativ,0.8437108746494575,NA
24,0,4,prac,7,ant,neg,a_pos_1,a_neg_2,HUMAN,UNERBITTLICH,positiv,1.310332383708137,NA
24,0,5,prac,3,un,neg,b_pos_1,a_neg_2,ANSTÄNDIG,MATT,negativ,1.1281702684136035,NA
24,0,6,prac,1,eval,neg,b_neg_2,a_neg_1,PEDANTISCH,ABSTOßEND,negativ,0.7178884235658544,NA
24,0,7,prac,6,syn,neg,a_neg_2,a_neg_1,UNEHRLICH,VERLOGEN,negativ,0.7876667042526913,NA
24,0,8,prac,4,un,pos,b_neg_2,a_pos_1,RISKANT,NATÜRLICH,negativ,0.5408323929945303,NA
24,0,9,prac,4,eval,neg,b_neg_1,a_neg_1,GEFÄHRLICH,ÜBERTRIEBEN,negativ,0.7165124564391896,NA
24,0,10,prac,3,eval,pos,a_pos_2,b_pos_2,MUNTER,RESPEKTABEL,positiv,0.5856286160676114,NA
24,0,11,prac,6,eval,pos,a_pos_2,b_pos_2,ECHT,GEMEINSCHAFTLICH,positiv,0.6888942656360011,NA
24,0,12,prac,5,un,pos,a_neg_1,b_pos_2,KOMPLIZIERT,BRILLIANT,positiv,0.775841381882164,NA
24,0,13,prac,2,ant,neg,b_pos_2,b_neg_2,ERFINDERISCH,PHANTASIELOS,negativ,0.8779920011171437,NA
24,0,14,prac,0,un,neg,a_pos_1,b_neg_1,PERFEKT,SPIEßIG,negativ,0.7713563527716324,NA
24,0,15,prac,1,ant,pos,a_neg_1,a_pos_1,ABSTOßEND,ENTZÜCKEND,positiv,0.7271715244244348,NA
24,0,16,prac,7,syn,pos,b_pos_1,b_pos_2,GESCHICKT,GEKONNT,positiv,0.9173311878384289,NA
24,0,17,prac,6,ant,pos,b_neg_2,b_pos_1,SELBSTSÜCHTIG,ALTRUISTISCH,negativ,0.9788824610475875,NA
24,0,18,prac,5,eval,neg,a_neg_2,b_neg_2,UMSTÄNDLICH,IDIOTISCH,negativ,0.642331065277332,NA
24,0,19,prac,4,syn,pos,b_pos_1,b_pos_2,SICHER,BESCHÜTZT,negativ,0.5802964351183493,NA
24,0,20,prac,3,syn,pos,a_pos_1,a_pos_2,AKTIV,MUNTER,positiv,0.9187137067445224,NA
24,0,21,prac,7,eval,neg,a_neg_1,b_neg_1,ERBARMUNGSLOS,TOLLPATSCHIG,negativ,0.6347724863762622,NA
